"env_step","pdqn_SpaceInvaders-MinAtar - _step","pdqn_SpaceInvaders-MinAtar - _step__MIN","pdqn_SpaceInvaders-MinAtar - _step__MAX","pdqn_SpaceInvaders-MinAtar - model_loss","pdqn_SpaceInvaders-MinAtar - model_loss__MIN","pdqn_SpaceInvaders-MinAtar - model_loss__MAX"
"27299840","6665","6665","6665","0.029638416692614557","0.02756977081298828","0.0320914164185524"
"27303936","6666","6666","6666","0.030048772133886813","0.02783310040831566","0.033595018088817596"
"27308032","6667","6667","6667","0.02899278197437525","0.025438398122787476","0.030878951773047447"
"27312128","6668","6668","6668","0.02925934623926878","0.02677941508591175","0.03341628611087799"
"27316224","6669","6669","6669","0.02936327997595072","0.02472863346338272","0.032916098833084106"
"27320320","6670","6670","6670","0.029047081992030144","0.02628105692565441","0.03388950228691101"
"27324416","6671","6671","6671","0.029146835766732694","0.023117613047361374","0.0360562689602375"
"27328512","6672","6672","6672","0.028882564045488834","0.024811211973428726","0.031560130417346954"
"27332608","6673","6673","6673","0.02906746417284012","0.025935549288988113","0.03172600641846657"
"27336704","6674","6674","6674","0.029618419893085956","0.027030183002352715","0.03285132721066475"
"27340800","6675","6675","6675","0.028987520188093186","0.02715105377137661","0.031071273609995842"
"27344896","6676","6676","6676","0.02970126923173666","0.02589794434607029","0.03204641118645668"
"27348992","6677","6677","6677","0.029253793880343437","0.02329535223543644","0.03402974084019661"
"27353088","6678","6678","6678","0.029248152300715445","0.02738180011510849","0.031570930033922195"
"27357184","6679","6679","6679","0.029910915531218052","0.024260371923446655","0.03360019996762276"
"27361280","6680","6680","6680","0.028781595081090926","0.026197029277682304","0.031000977382063866"
"27365376","6681","6681","6681","0.029022232070565222","0.02576189488172531","0.03426124155521393"
"27369472","6682","6682","6682","0.02947158981114626","0.02759058028459549","0.03148777410387993"
"27373568","6683","6683","6683","0.03016569186002016","0.025948747992515564","0.0326044037938118"
"27377664","6684","6684","6684","0.030226101353764533","0.027600811794400215","0.03282848373055458"
"27381760","6685","6685","6685","0.029673017747700214","0.026282789185643196","0.03370930626988411"
"27385856","6686","6686","6686","0.02934945933520794","0.02493184246122837","0.03386101871728897"
"27389952","6687","6687","6687","0.029244335368275642","0.02476085163652897","0.03187314793467522"
"27394048","6688","6688","6688","0.029416467435657977","0.026536643505096436","0.03208862245082855"
"27398144","6689","6689","6689","0.030499609000980855","0.025457609444856644","0.03316770866513252"
"27402240","6690","6690","6690","0.029562437161803245","0.026400677859783173","0.03493756428360939"
"27406336","6691","6691","6691","0.029256372153759","0.027097957208752632","0.031440891325473785"
"27410432","6692","6692","6692","0.028653914853930474","0.023936761543154716","0.031018836423754692"
"27414528","6693","6693","6693","0.02985768038779497","0.026774033904075623","0.0334925577044487"
"27418624","6694","6694","6694","0.02957219146192074","0.026428794488310814","0.03484798222780228"
"27422720","6695","6695","6695","0.029188239574432374","0.02551235258579254","0.03180402144789696"
"27426816","6696","6696","6696","0.0305110739544034","0.027666881680488586","0.034678224474191666"
"27430912","6697","6697","6697","0.029609516076743603","0.027351632714271545","0.03272690996527672"
"27435008","6698","6698","6698","0.030028266459703447","0.02631237730383873","0.03348571062088013"
"27439104","6699","6699","6699","0.0293685894459486","0.026317249983549118","0.032748933881521225"
"27443200","6700","6700","6700","0.028857028670609","0.025317713618278503","0.03187096491456032"
"27447296","6701","6701","6701","0.03059629276394844","0.024979745969176292","0.034155480563640594"
"27451392","6702","6702","6702","0.03018674086779356","0.025902336463332176","0.03730021044611931"
"27455488","6703","6703","6703","0.029704913124442102","0.022756952792406082","0.03350710868835449"
"27459584","6704","6704","6704","0.029876467026770114","0.025205528363585472","0.034709442406892776"
"27463680","6705","6705","6705","0.030506424605846405","0.026503628119826317","0.034948889166116714"
"27467776","6706","6706","6706","0.030397085845470427","0.026018276810646057","0.033986568450927734"
"27471872","6707","6707","6707","0.0300809521228075","0.02644290216267109","0.03372296690940857"
"27475968","6708","6708","6708","0.030697969347238542","0.02808593399822712","0.042673226445913315"
"27480064","6709","6709","6709","0.031024098210036755","0.027542924508452415","0.04000753536820412"
"27484160","6710","6710","6710","0.030122869461774827","0.02809455618262291","0.035028934478759766"
"27488256","6711","6711","6711","0.030847050063312054","0.026770323514938354","0.03646398335695267"
"27492352","6712","6712","6712","0.029852015897631645","0.02611054852604866","0.03206687420606613"
"27496448","6713","6713","6713","0.029749700613319875","0.027087189257144928","0.03472789749503136"
"27500544","6714","6714","6714","0.029627427458763123","0.0263353418558836","0.03288375213742256"
"27504640","6715","6715","6715","0.029581450484693052","0.025282956659793854","0.03604560345411301"
"27508736","6716","6716","6716","0.029248233884572983","0.024536434561014175","0.032252609729766846"
"27512832","6717","6717","6717","0.029313396476209164","0.025978798046708107","0.032987359911203384"
"27516928","6718","6718","6718","0.0304736215621233","0.026683896780014038","0.036308109760284424"
"27521024","6719","6719","6719","0.030054520443081857","0.028250593692064285","0.03546636179089546"
"27525120","6720","6720","6720","0.029561647586524485","0.027021698653697968","0.03401830419898033"
"27529216","6721","6721","6721","0.030714735202491284","0.027257615700364113","0.03499757871031761"
"27533312","6722","6722","6722","0.030090404488146306","0.02748721092939377","0.033816054463386536"
"27537408","6723","6723","6723","0.02983188983052969","0.02713283896446228","0.0323263481259346"
"27541504","6724","6724","6724","0.02938331477344036","0.026208624243736267","0.0323706716299057"
"27545600","6725","6725","6725","0.02980867065489292","0.027372796088457108","0.03196766972541809"
"27549696","6726","6726","6726","0.029389891773462296","0.026174787431955338","0.03231627494096756"
"27553792","6727","6727","6727","0.029510297998785972","0.026368290185928345","0.033403296023607254"
"27557888","6728","6728","6728","0.028506043553352355","0.02638600394129753","0.03190859779715538"
"27561984","6729","6729","6729","0.029615922085940837","0.025645604357123375","0.032297294586896896"
"27566080","6730","6730","6730","0.029164700023829936","0.02605193853378296","0.03239591047167778"
"27570176","6731","6731","6731","0.0298429099842906","0.025731101632118225","0.03234289214015007"
"27574272","6732","6732","6732","0.02918773368000984","0.026518795639276505","0.033887892961502075"
"27578368","6733","6733","6733","0.028949661180377007","0.025269512087106705","0.03412322700023651"
"27582464","6734","6734","6734","0.02926722913980484","0.02469426766037941","0.033782992511987686"
"27586560","6735","6735","6735","0.029121910408139228","0.02524631842970848","0.0324988067150116"
"27590656","6736","6736","6736","0.02928649801760912","0.026437636464834213","0.032185692340135574"
"27594752","6737","6737","6737","0.029239200986921787","0.026152554899454117","0.03282500058412552"
"27598848","6738","6738","6738","0.029316170886158944","0.026839755475521088","0.03300963714718819"
"27602944","6739","6739","6739","0.030065995827317237","0.02707425318658352","0.035448864102363586"
"27607040","6740","6740","6740","0.029851442202925682","0.0268514733761549","0.03230821341276169"
"27611136","6741","6741","6741","0.028981212899088858","0.026795974001288414","0.03243875131011009"
"27615232","6742","6742","6742","0.029589755833148955","0.027212683111429214","0.03134750574827194"
"27619328","6743","6743","6743","0.02994906175881624","0.026888025924563408","0.03225180506706238"
"27623424","6744","6744","6744","0.029284624755382536","0.027500759810209274","0.03227129578590393"
"27627520","6745","6745","6745","0.029179340600967406","0.025173360481858253","0.033152028918266296"
"27631616","6746","6746","6746","0.028698163107037544","0.025535069406032562","0.03280693292617798"
"27635712","6747","6747","6747","0.029524958319962026","0.027343567460775375","0.03193393349647522"
"27639808","6748","6748","6748","0.02945532910525799","0.026221415027976036","0.031877774745225906"
"27643904","6749","6749","6749","0.029412194900214673","0.02749447338283062","0.03151073679327965"
"27648000","6750","6750","6750","0.028434562124311925","0.025111332535743713","0.0317254364490509"
"27652096","6751","6751","6751","0.02992376796901226","0.026984823867678642","0.0327296257019043"
"27656192","6752","6752","6752","0.029647784680128096","0.025103585794568062","0.03381909057497978"
"27660288","6753","6753","6753","0.02957594469189644","0.026944374665617943","0.03359990939497948"
"27664384","6754","6754","6754","0.028725570440292357","0.022732725366950035","0.03222914785146713"
"27668480","6755","6755","6755","0.02860935516655445","0.024069759994745255","0.03073740378022194"
"27672576","6756","6756","6756","0.029023216851055623","0.027013739570975304","0.03210705146193504"
"27676672","6757","6757","6757","0.02855269219726324","0.024821138009428978","0.03256910294294357"
"27680768","6758","6758","6758","0.029363142140209676","0.025768980383872986","0.033372096717357635"
"27684864","6759","6759","6759","0.029065775126218794","0.02623659558594227","0.033595822751522064"
"27688960","6760","6760","6760","0.029105793312191965","0.025528231635689735","0.03366111218929291"
"27693056","6761","6761","6761","0.029428516514599323","0.0274951234459877","0.030950065702199936"
"27697152","6762","6762","6762","0.028723008930683136","0.026943504810333252","0.03283407539129257"
"27701248","6763","6763","6763","0.029437596164643764","0.02567654475569725","0.03178131580352783"
"27705344","6764","6764","6764","0.028511654771864414","0.026104016229510307","0.03120339661836624"
"27709440","6765","6765","6765","0.02944135181605816","0.02579995058476925","0.03411739319562912"
"27713536","6766","6766","6766","0.029998020082712174","0.026661377400159836","0.03345509618520737"
"27717632","6767","6767","6767","0.03038879334926605","0.027316691353917122","0.03386789932847023"
"27721728","6768","6768","6768","0.02922566719353199","0.023986397311091423","0.03121669590473175"
"27725824","6769","6769","6769","0.02975096981972456","0.02686176262795925","0.03154124692082405"
"27729920","6770","6770","6770","0.029921887814998625","0.027805699035525322","0.033645521849393845"
"27734016","6771","6771","6771","0.029360727220773698","0.027708575129508972","0.031740304082632065"
"27738112","6772","6772","6772","0.028987538442015647","0.02452976629137993","0.031646497547626495"
"27742208","6773","6773","6773","0.028849000111222267","0.02465583011507988","0.03271396458148956"
"27746304","6774","6774","6774","0.030177231505513193","0.026694953441619873","0.0345149002969265"
"27750400","6775","6775","6775","0.02921622507274151","0.026718491688370705","0.03134205564856529"
"27754496","6776","6776","6776","0.030800420604646207","0.027281733229756355","0.034364793449640274"
"27758592","6777","6777","6777","0.029422488808631898","0.0268003698438406","0.03270922973752022"
"27762688","6778","6778","6778","0.02863757312297821","0.026170365512371063","0.03163573518395424"
"27766784","6779","6779","6779","0.030994215980172157","0.028894178569316864","0.03351074084639549"
"27770880","6780","6780","6780","0.029348250478506088","0.026995833963155746","0.031942225992679596"
"27774976","6781","6781","6781","0.02976057678461075","0.027061564847826958","0.03516587242484093"
"27779072","6782","6782","6782","0.028628921136260033","0.02618955634534359","0.030197154730558395"
"27783168","6783","6783","6783","0.02912239693105221","0.026338843628764153","0.033670857548713684"
"27787264","6784","6784","6784","0.028955341875553132","0.026392273604869843","0.03378046303987503"
"27791360","6785","6785","6785","0.02897952273488045","0.025557953864336014","0.0312179047614336"
"27795456","6786","6786","6786","0.028565017506480217","0.024509690701961517","0.031031940132379532"
"27799552","6787","6787","6787","0.028285692632198333","0.025326279923319817","0.030023297294974327"
"27803648","6788","6788","6788","0.02885540947318077","0.024739794433116913","0.034380897879600525"
"27807744","6789","6789","6789","0.029966442473232748","0.0264610406011343","0.034945759922266006"
"27811840","6790","6790","6790","0.028873430378735066","0.026723068207502365","0.03227851167321205"
"27815936","6791","6791","6791","0.029252515360713004","0.026857085525989532","0.032875895500183105"
"27820032","6792","6792","6792","0.029477305337786676","0.026259122416377068","0.032785117626190186"
"27824128","6793","6793","6793","0.02979045156389475","0.02465137466788292","0.03534067049622536"
"27828224","6794","6794","6794","0.029109114781022072","0.027746526524424553","0.03185895457863808"
"27832320","6795","6795","6795","0.02891113329678774","0.02445991151034832","0.03154235705733299"
"27836416","6796","6796","6796","0.028685349971055984","0.02465977892279625","0.0317179411649704"
"27840512","6797","6797","6797","0.02877823170274496","0.025817321613430977","0.03454798087477684"
"27844608","6798","6798","6798","0.029811224900186062","0.026123639196157455","0.03432552143931389"
"27848704","6799","6799","6799","0.029763801395893096","0.026767870411276817","0.033980295062065125"
"27852800","6800","6800","6800","0.02878190912306309","0.025156280025839806","0.03267272189259529"
"27856896","6801","6801","6801","0.029457725957036017","0.024112114682793617","0.032935287803411484"
"27860992","6802","6802","6802","0.02942392658442259","0.025594448670744896","0.03401399776339531"
"27865088","6803","6803","6803","0.029064013808965682","0.025972416624426842","0.03153952956199646"
"27869184","6804","6804","6804","0.030773049034178258","0.028852015733718872","0.03254425898194313"
"27873280","6805","6805","6805","0.02961717303842306","0.027173858135938644","0.032377902418375015"
"27877376","6806","6806","6806","0.02938852123916149","0.026445437222719193","0.034273453056812286"
"27881472","6807","6807","6807","0.029725481942296027","0.02735792100429535","0.03364438936114311"
"27885568","6808","6808","6808","0.029028457775712013","0.025909367948770523","0.03255129233002663"
"27889664","6809","6809","6809","0.028626659698784352","0.025942133739590645","0.030503908172249794"
"27893760","6810","6810","6810","0.028996995650231838","0.026181727647781372","0.032039374113082886"
"27897856","6811","6811","6811","0.029017272777855395","0.025417251512408257","0.03299686312675476"
"27901952","6812","6812","6812","0.029667424224317073","0.026687368750572205","0.03421778231859207"
"27906048","6813","6813","6813","0.02846868019551039","0.026336027309298515","0.033293742686510086"
"27910144","6814","6814","6814","0.029136933945119382","0.0266951322555542","0.03232954442501068"
"27914240","6815","6815","6815","0.02967626303434372","0.02690574899315834","0.031520795077085495"
"27918336","6816","6816","6816","0.03009522370994091","0.02661113813519478","0.033835429698228836"
"27922432","6817","6817","6817","0.029445997439324856","0.027454692870378494","0.03262016549706459"
"27926528","6818","6818","6818","0.029103400371968745","0.026105286553502083","0.0317559614777565"
"27930624","6819","6819","6819","0.02987434733659029","0.026723381131887436","0.03338500112295151"
"27934720","6820","6820","6820","0.030254740454256534","0.026590336114168167","0.03370806202292442"
"27938816","6821","6821","6821","0.029686212353408337","0.024393601343035698","0.03376363590359688"
"27942912","6822","6822","6822","0.029041428491473197","0.02525610849261284","0.03224896639585495"
"27947008","6823","6823","6823","0.028908607363700867","0.02648690529167652","0.03117082267999649"
"27951104","6824","6824","6824","0.029317472502589224","0.027259541675448418","0.031752556562423706"
"27955200","6825","6825","6825","0.030310715548694134","0.02768740989267826","0.03541108965873718"
"27959296","6826","6826","6826","0.02979329489171505","0.02770409919321537","0.03174680471420288"
"27963392","6827","6827","6827","0.029056557826697825","0.02539859339594841","0.032294612377882004"
"27967488","6828","6828","6828","0.029101081006228924","0.027018897235393524","0.030968528240919113"
"27971584","6829","6829","6829","0.02994721494615078","0.02800612337887287","0.031697727739810944"
"27975680","6830","6830","6830","0.029015618562698364","0.02660791017115116","0.03146577998995781"
"27979776","6831","6831","6831","0.02801971212029457","0.025099532678723335","0.03254257142543793"
"27983872","6832","6832","6832","0.030021237395703792","0.028241360560059547","0.03280363231897354"
"27987968","6833","6833","6833","0.02914899531751871","0.025447078049182892","0.031659048050642014"
"27992064","6834","6834","6834","0.0294697105884552","0.025695128366351128","0.0320330373942852"
"27996160","6835","6835","6835","0.02910682149231434","0.026845749467611313","0.033044710755348206"
"28000256","6836","6836","6836","0.029198653623461725","0.026065638288855553","0.032494038343429565"
"28004352","6837","6837","6837","0.030331347696483137","0.02726087160408497","0.03324836865067482"
"28008448","6838","6838","6838","0.02878027278929949","0.025674957782030106","0.03206482157111168"
"28012544","6839","6839","6839","0.029871907271444797","0.025844993069767952","0.035762399435043335"
"28016640","6840","6840","6840","0.02954425849020481","0.026329051703214645","0.0320514440536499"
"28020736","6841","6841","6841","0.02807914149016142","0.025531910359859467","0.029907340183854103"
"28024832","6842","6842","6842","0.02990665715187788","0.02686535194516182","0.03251633793115616"
"28028928","6843","6843","6843","0.028994569554924965","0.0257923174649477","0.0309695303440094"
"28033024","6844","6844","6844","0.030040184035897255","0.02777649648487568","0.031764984130859375"
"28037120","6845","6845","6845","0.02900433260947466","0.024322936311364174","0.03118644654750824"
"28041216","6846","6846","6846","0.029329486936330796","0.027003979310393333","0.030397463589906693"
"28045312","6847","6847","6847","0.029604268632829188","0.026002541184425354","0.03146671876311302"
"28049408","6848","6848","6848","0.02916996106505394","0.024640917778015137","0.03259260952472687"
"28053504","6849","6849","6849","0.02872915770858526","0.025843745097517967","0.03155859187245369"
"28057600","6850","6850","6850","0.029387751407921315","0.026718737557530403","0.032236356288194656"
"28061696","6851","6851","6851","0.02994141895323992","0.027370136231184006","0.032466642558574677"
"28065792","6852","6852","6852","0.030364018864929676","0.028068624436855316","0.033393606543540955"
"28069888","6853","6853","6853","0.029742620512843133","0.026733562350273132","0.03364002704620361"
"28073984","6854","6854","6854","0.029273881949484347","0.024632738903164864","0.03352523595094681"
"28078080","6855","6855","6855","0.030294722132384776","0.027221614494919777","0.03300343081355095"
"28082176","6856","6856","6856","0.029906409047544002","0.02707950957119465","0.031813424080610275"
"28086272","6857","6857","6857","0.02939100153744221","0.02595253475010395","0.03371497243642807"
"28090368","6858","6858","6858","0.02900806497782469","0.026192979887127876","0.03182176500558853"
"28094464","6859","6859","6859","0.029498435743153095","0.026859672740101814","0.031677134335041046"
"28098560","6860","6860","6860","0.029385513439774514","0.024050407111644745","0.031899843364953995"
"28102656","6861","6861","6861","0.029142431728541852","0.024738656356930733","0.03349406644701958"
"28106752","6862","6862","6862","0.02947904113680124","0.026066133752465248","0.03114352747797966"
"28110848","6863","6863","6863","0.02935804519802332","0.027339980006217957","0.03178670257329941"
"28114944","6864","6864","6864","0.02974768206477165","0.02585790306329727","0.03203180432319641"
"28119040","6865","6865","6865","0.02787453159689903","0.02604668214917183","0.030420765280723572"
"28123136","6866","6866","6866","0.029329868033528328","0.025030167773365974","0.03099328838288784"
"28127232","6867","6867","6867","0.029562468454241753","0.026691380888223648","0.03231381997466087"
"28131328","6868","6868","6868","0.029640410095453262","0.026487864553928375","0.03258774057030678"
"28135424","6869","6869","6869","0.02978021278977394","0.02655581571161747","0.03218523785471916"
"28139520","6870","6870","6870","0.028617746755480768","0.02439296804368496","0.03138045221567154"
"28143616","6871","6871","6871","0.029760273545980452","0.02342309057712555","0.03724655508995056"
"28147712","6872","6872","6872","0.029416263103485107","0.026961674913764","0.0326034240424633"
"28151808","6873","6873","6873","0.028747847490012645","0.02591213583946228","0.03105129860341549"
"28155904","6874","6874","6874","0.029434913769364357","0.026950770989060402","0.0326320081949234"
"28160000","6875","6875","6875","0.028374944999814033","0.025483999401330948","0.031203296035528183"
"28164096","6876","6876","6876","0.02823342215269804","0.025842534378170967","0.032797276973724365"
"28168192","6877","6877","6877","0.030084857344627382","0.025578802451491356","0.03334198519587517"
"28172288","6878","6878","6878","0.02960952781140804","0.02618442289531231","0.03362594172358513"
"28176384","6879","6879","6879","0.029974831454455852","0.022616446018218994","0.03383886441588402"
"28180480","6880","6880","6880","0.0302000442519784","0.026790380477905273","0.03434684872627258"
"28184576","6881","6881","6881","0.028538243472576143","0.025533193722367287","0.031195897608995438"
"28188672","6882","6882","6882","0.03018270917236805","0.027777720242738724","0.033823080360889435"
"28192768","6883","6883","6883","0.02919555325061083","0.026457054540514946","0.03168852999806404"
"28196864","6884","6884","6884","0.02817094549536705","0.023937884718179703","0.030799463391304016"
"28200960","6885","6885","6885","0.030043277889490128","0.027892453595995903","0.035848166793584824"
"28205056","6886","6886","6886","0.02956590186804533","0.025210244581103325","0.03337564319372177"
"28209152","6887","6887","6887","0.028793676197528838","0.024810584262013435","0.031878262758255005"
"28213248","6888","6888","6888","0.02897011823952198","0.02717021107673645","0.03184077516198158"
"28217344","6889","6889","6889","0.02966601252555847","0.026122935116291046","0.03267819806933403"
"28221440","6890","6890","6890","0.029698922485113143","0.026333019137382507","0.03226831182837486"
"28225536","6891","6891","6891","0.03016788847744465","0.02660929411649704","0.03297869861125946"
"28229632","6892","6892","6892","0.028976698592305183","0.026788361370563507","0.0327778197824955"
"28233728","6893","6893","6893","0.029336653649806976","0.027771685272455215","0.031931232661008835"
"28237824","6894","6894","6894","0.029663529992103577","0.026399848982691765","0.03220268338918686"
"28241920","6895","6895","6895","0.030039916187524794","0.028139401227235794","0.03194295987486839"
"28246016","6896","6896","6896","0.02801248338073492","0.025729283690452576","0.03195095434784889"
"28250112","6897","6897","6897","0.02934336829930544","0.026322804391384125","0.03236646577715874"
"28254208","6898","6898","6898","0.02864650692790747","0.0260953139513731","0.03111932799220085"
"28258304","6899","6899","6899","0.028816841170191766","0.025258071720600128","0.033429648727178574"
"28262400","6900","6900","6900","0.0296190669760108","0.025307131931185722","0.03420037776231766"
"28266496","6901","6901","6901","0.028873704932630063","0.02681671269237995","0.031166503205895424"
"28270592","6902","6902","6902","0.029209345020353793","0.02732759341597557","0.03146776556968689"
"28274688","6903","6903","6903","0.028019393794238567","0.023642638698220253","0.03106171451508999"
"28278784","6904","6904","6904","0.029732478223741053","0.026484429836273193","0.03365574777126312"
"28282880","6905","6905","6905","0.029704502038657665","0.027175690978765488","0.03307070583105087"
"28286976","6906","6906","6906","0.028552168980240822","0.02537458948791027","0.03172946721315384"
"28291072","6907","6907","6907","0.028514431975781917","0.025889858603477478","0.03145275637507439"
"28295168","6908","6908","6908","0.029335152171552182","0.02575244940817356","0.03159401938319206"
"28299264","6909","6909","6909","0.0297365577891469","0.027907032519578934","0.03184632956981659"
"28303360","6910","6910","6910","0.029130426608026026","0.0257735475897789","0.033873870968818665"
"28307456","6911","6911","6911","0.028787969797849654","0.025810539722442627","0.03186884894967079"
"28311552","6912","6912","6912","0.029542592726647852","0.0265439972281456","0.03427805006504059"
"28315648","6913","6913","6913","0.028856523521244525","0.025251662358641624","0.03484489023685455"
"28319744","6914","6914","6914","0.02869845274835825","0.026353685185313225","0.030016468837857246"
"28323840","6915","6915","6915","0.029809606447815894","0.025774966925382614","0.03414859250187874"
"28327936","6916","6916","6916","0.02905615884810686","0.026722321286797523","0.03346444293856621"
"28332032","6917","6917","6917","0.029418533481657506","0.027269771322607994","0.03266561031341553"
"28336128","6918","6918","6918","0.028873592056334017","0.025380238890647888","0.03083302453160286"
"28340224","6919","6919","6919","0.029414078779518606","0.024969950318336487","0.033194441348314285"
"28344320","6920","6920","6920","0.029035418666899203","0.02568507194519043","0.03428470715880394"
"28348416","6921","6921","6921","0.03135659489780664","0.02879493124783039","0.03429402410984039"
"28352512","6922","6922","6922","0.028650928102433682","0.02596725896000862","0.03251641243696213"
"28356608","6923","6923","6923","0.028243130072951317","0.025756627321243286","0.03023737296462059"
"28360704","6924","6924","6924","0.02947554402053356","0.02638302929699421","0.033470116555690765"
"28364800","6925","6925","6925","0.028633038699626922","0.02381773665547371","0.033282071352005005"
"28368896","6926","6926","6926","0.028742000833153723","0.025037068873643875","0.030572429299354553"
"28372992","6927","6927","6927","0.029275541938841344","0.025214381515979767","0.03255510702729225"
"28377088","6928","6928","6928","0.029039222002029418","0.026845194399356842","0.031276341527700424"
"28381184","6929","6929","6929","0.029341555945575238","0.026427244767546654","0.03190656751394272"
"28385280","6930","6930","6930","0.029342124611139296","0.027100473642349243","0.03341132029891014"
"28389376","6931","6931","6931","0.028227074444293974","0.025379270315170288","0.031433768570423126"
"28393472","6932","6932","6932","0.029078361019492148","0.026445090770721436","0.032401375472545624"
"28397568","6933","6933","6933","0.02901172861456871","0.026696691289544106","0.03288620337843895"
"28401664","6934","6934","6934","0.029068473726511","0.027398061007261276","0.03046940639615059"
"28405760","6935","6935","6935","0.03035887163132429","0.027075819671154022","0.03347931057214737"
"28409856","6936","6936","6936","0.027986956387758256","0.025687482208013535","0.030441835522651672"
"28413952","6937","6937","6937","0.02822707314044237","0.02546299435198307","0.032486531883478165"
"28418048","6938","6938","6938","0.029293329827487467","0.026536867022514343","0.03233398497104645"
"28422144","6939","6939","6939","0.029357644356787206","0.027402261272072792","0.031126193702220917"
"28426240","6940","6940","6940","0.02807172704488039","0.025215990841388702","0.0306971687823534"
"28430336","6941","6941","6941","0.028718781471252442","0.02447483316063881","0.032117728143930435"
"28434432","6942","6942","6942","0.0287494957447052","0.02442527934908867","0.032538510859012604"
"28438528","6943","6943","6943","0.028702466562390328","0.025812864303588867","0.03150193393230438"
"28442624","6944","6944","6944","0.02900193687528372","0.026215463876724243","0.03240000084042549"
"28446720","6945","6945","6945","0.029519516974687576","0.027731996029615402","0.03200330585241318"
"28450816","6946","6946","6946","0.028503082506358624","0.02534147910773754","0.031619805842638016"
"28454912","6947","6947","6947","0.029244497045874597","0.026225287467241287","0.03262992575764656"
"28459008","6948","6948","6948","0.029279680736362935","0.02656545303761959","0.03176981955766678"
"28463104","6949","6949","6949","0.028908390924334525","0.026602059602737427","0.030768251046538353"
"28467200","6950","6950","6950","0.02882847059518099","0.02596280165016651","0.03177031874656677"
"28471296","6951","6951","6951","0.029302477464079858","0.02785824052989483","0.03271472454071045"
"28475392","6952","6952","6952","0.030648273043334485","0.028088092803955078","0.033022984862327576"
"28479488","6953","6953","6953","0.030554614029824734","0.026910170912742615","0.032847724854946136"
"28483584","6954","6954","6954","0.028735677897930145","0.026617052033543587","0.030640002340078354"
"28487680","6955","6955","6955","0.030024687945842742","0.026500172913074493","0.03356626629829407"
"28491776","6956","6956","6956","0.030497828871011733","0.027527574449777603","0.03390456736087799"
"28495872","6957","6957","6957","0.028776922076940537","0.026046326383948326","0.03139704465866089"
"28499968","6958","6958","6958","0.028805458173155784","0.027251027524471283","0.033338285982608795"
"28504064","6959","6959","6959","0.028455511294305326","0.026165034621953964","0.030082689598202705"
"28508160","6960","6960","6960","0.029768086038529873","0.024587659165263176","0.03548280894756317"
"28512256","6961","6961","6961","0.030688884481787682","0.025151938199996948","0.03486845642328262"
"28516352","6962","6962","6962","0.029387189820408822","0.026860162615776062","0.032412443310022354"
"28520448","6963","6963","6963","0.027502956986427306","0.025388315320014954","0.031319331377744675"
"28524544","6964","6964","6964","0.02847712468355894","0.025835765525698662","0.031188761815428734"
"28528640","6965","6965","6965","0.02912423275411129","0.026212861761450768","0.03313980624079704"
"28532736","6966","6966","6966","0.030633553490042688","0.025425443425774574","0.03562185540795326"
"28536832","6967","6967","6967","0.02868329603224993","0.026006102561950684","0.0322960801422596"
"28540928","6968","6968","6968","0.028004134818911553","0.025854531675577164","0.030400900170207024"
"28545024","6969","6969","6969","0.028360430896282197","0.026101890951395035","0.031199924647808075"
"28549120","6970","6970","6970","0.029044499062001704","0.02615305967628956","0.03477536514401436"
"28553216","6971","6971","6971","0.028643355146050452","0.027096787467598915","0.031458258628845215"
"28557312","6972","6972","6972","0.028129741176962854","0.024441620334982872","0.031121695414185524"
"28561408","6973","6973","6973","0.028761964291334152","0.026497622951865196","0.03320116922259331"
"28565504","6974","6974","6974","0.02957224044948816","0.026255400851368904","0.033344801515340805"
"28569600","6975","6975","6975","0.02981209084391594","0.02778923325240612","0.03344568982720375"
"28573696","6976","6976","6976","0.029332330264151097","0.025505201891064644","0.03243771195411682"
"28577792","6977","6977","6977","0.028779035434126854","0.026631463319063187","0.031386587768793106"
"28581888","6978","6978","6978","0.029235611483454705","0.025006823241710663","0.033172059804201126"
"28585984","6979","6979","6979","0.029272295720875263","0.026570700109004974","0.032119736075401306"
"28590080","6980","6980","6980","0.02972372118383646","0.02323334664106369","0.035267289727926254"
"28594176","6981","6981","6981","0.02780710607767105","0.02545081079006195","0.031975578516721725"
"28598272","6982","6982","6982","0.02983576450496912","0.02753334306180477","0.03260376304388046"
"28602368","6983","6983","6983","0.02882713247090578","0.02602013759315014","0.030798614025115967"
"28606464","6984","6984","6984","0.028921471349895","0.02601754665374756","0.0331859216094017"
"28610560","6985","6985","6985","0.028018259815871714","0.024071210995316505","0.035013534128665924"
"28614656","6986","6986","6986","0.028071149811148645","0.025055961683392525","0.03023315593600273"
"28618752","6987","6987","6987","0.02870099637657404","0.02610004134476185","0.0331345796585083"
"28622848","6988","6988","6988","0.029999245144426822","0.027772609144449234","0.032842740416526794"
"28626944","6989","6989","6989","0.02949394267052412","0.027065562084317207","0.03167279064655304"
"28631040","6990","6990","6990","0.028827428072690963","0.023761624470353127","0.03347451984882355"
"28635136","6991","6991","6991","0.028486911579966544","0.024899573996663094","0.03325255215167999"
"28639232","6992","6992","6992","0.029968815110623836","0.02651803009212017","0.03294357657432556"
"28643328","6993","6993","6993","0.028737350739538668","0.024396546185016632","0.03171377629041672"
